Trade #,Type,Signal,Date/Time,Price USD,Contracts,Profit USD,Profit %,Cum. Profit USD,Cum. Profit %,Run-up USD,Run-up %,Drawdown USD,Drawdown %
6,Entry Short,Short_254_2.5375450156_67_3.4,2023-01-03 12:16,3810.6,1000,3800.00,0.1,24800.00,0.37,10000.00,0.26,2200.00,0.06
5,Exit Long,Close position order,2023-01-03 12:16,3810.6,1000,-9200.00,-0.24,21000.00,-0.89,0,0,17000.00,0.45
5,Entry Long,Long_-1960_3.3048123624_85_2.6,2023-01-03 11:24,3819.8,1000,-9200.00,-0.24,21000.00,-0.89,0,0,17000.00,0.45
4,Exit Short,Close position order,2023-01-03 11:24,3819.8,1000,9200.00,0.24,30200.00,0.9,17600.00,0.46,8800.00,0.23
4,Entry Short,Short_220_3.1601367274_58_3.8,2023-01-03 10:49,3829.0,1000,9200.00,0.24,30200.00,0.9,17600.00,0.46,8800.00,0.23
3,Exit Long,Close position order,2023-01-03 10:49,3829.0,1000,-10000.00,-0.26,21000.00,-0.97,1000.00,0.03,23800.00,0.62
3,Entry Long,Long_-2840_5.1089776766_197_5.2,2023-01-03 10:04,3839.0,1000,-10000.00,-0.26,21000.00,-0.97,1000.00,0.03,23800.00,0.62
2,Exit Short,Close position order,2023-01-03 10:04,3839.0,1000,28600.00,0.74,31000.00,2.85,36400.00,0.94,1200.00,0.03
2,Entry Short,Short_1112_4.1931554082_243_8,2023-01-03 09:45,3867.6,1000,28600.00,0.74,31000.00,2.85,36400.00,0.94,1200.00,0.03
1,Exit Long,Close position order,2023-01-03 09:45,3867.6,1000,2400.00,0.06,2400.00,0.24,13800.00,0.36,7400.00,0.19
1,Entry Long,Long_-1139_2.7637666646_187_0.2,2023-01-03 09:34,3865.2,1000,2400.00,0.06,2400.00,0.24,13800.00,0.36,7400.00,0.19
